TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,AUTUMN_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH
2026-05-06 19:30:09,redwing_observed.csv,0.2728166343142406920112316458,1.209,1.276,0.588,0.0,1.174,0.561,3.38,11.4,3.997,2.108,0.341,7.1,2.735
2026-05-06 19:30:10,redwing_observed.csv,0.1367439281208748084882510903,0.871,0.799,2.124,0.0,1.239,0.072,0.86,11.28,2.672,4.883,0.003,6.14,4.674
2026-05-06 19:30:10,redwing_observed.csv,0.2446064262065640800047886950,0.757,1.961,2.412,0.0,0.94,0.567,1.05,11.39,2.439,2.957,0.187,6.61,4.918
2026-05-06 19:30:10,redwing_observed.csv,0.2823453824113322715407544378,0.989,1.129,0.725,0.0,1.185,0.371,3.09,11.28,2.405,1.202,0.038,7.98,3.762
2026-05-06 19:30:11,redwing_observed.csv,0.1751687639635652958160749507,0.784,0.214,1.21,0.0,0.71,0.276,3.05,11.79,3.073,2.868,0.388,7.6,3.498
2026-05-06 19:30:11,redwing_observed.csv,0.214254489732239184482919680,1.082,0.586,0.415,0.0,1.471,0.589,0.96,11.91,2.45,3.028,0.325,7.71,3.842
2026-05-06 19:30:11,redwing_observed.csv,0.2742279358519207457853983126,0.577,1.658,1.051,0.0,1.293,0.788,2.06,11.56,1.77,4.942,0.333,7.07,3.103
2026-05-06 19:30:11,redwing_observed.csv,0.3018280530160030292435108482,1.244,0.277,0.541,0.0,1.24,0.122,3.38,11.11,2.703,4.504,0.167,7.28,4.686
2026-05-06 19:30:12,redwing_observed.csv,0.2421879293376598953920615604,1.003,1.556,2.667,0.0,0.882,0.136,3.14,11.13,1.585,3.51,0.033,7.04,1.854
2026-05-06 19:30:12,redwing_observed.csv,0.2192123553188416518497948937,1.005,1.445,1.96,0.0,1.002,0.332,1.63,12.0,1.317,3.137,0.161,6.32,2.323
